SCORES_TXT_BEGIN_0 0 100 9 BLEU
31 47 15 46 9 45 6 44 50 
34 48 15 47 8 46 5 45 50 
32 49 18 48 11 47 7 46 50 
30 48 17 47 11 46 7 45 50 
31 47 15 46 9 45 6 44 50 
32 48 14 47 8 46 5 45 50 
32 50 17 49 10 48 6 47 50 
31 48 18 47 12 46 8 45 50 
32 48 14 47 8 46 5 45 50 
34 49 19 48 11 47 7 46 50 
30 48 18 47 10 46 6 45 50 
31 47 14 46 8 45 5 44 50 
31 49 17 48 11 47 7 46 50 
34 50 18 49 10 48 6 47 50 
32 49 18 48 11 47 7 46 50 
32 47 15 46 8 45 5 44 50 
32 48 17 47 11 46 7 45 50 
32 50 17 49 10 48 6 47 50 
30 48 19 47 13 46 9 45 50 
33 47 16 46 9 45 6 44 50 
30 47 14 46 8 45 5 44 50 
31 49 17 48 10 47 6 46 50 
32 49 16 48 10 47 6 46 50 
31 49 18 48 12 47 8 46 50 
30 47 14 46 8 45 5 44 50 
34 48 15 47 8 46 5 45 50 
34 48 19 47 11 46 7 45 50 
30 48 17 47 11 46 7 45 50 
31 47 15 46 9 45 6 44 50 
33 49 18 48 10 47 6 46 50 
34 49 18 48 10 47 6 46 50 
32 48 14 47 8 46 5 45 50 
34 49 19 48 11 47 7 46 50 
32 47 19 46 12 45 8 44 50 
32 49 19 48 11 47 7 46 50 
32 48 15 47 9 46 6 45 50 
31 49 17 48 10 47 6 46 50 
34 50 18 49 10 48 6 47 50 
33 48 18 47 11 46 7 45 50 
32 50 18 49 10 48 6 47 50 
31 48 16 47 10 46 6 45 50 
32 49 14 48 8 47 5 46 50 
32 49 18 48 11 47 7 46 50 
29 48 18 47 12 46 8 45 50 
32 47 19 46 12 45 8 44 50 
32 47 15 46 8 45 5 44 50 
32 48 17 47 11 46 7 45 50 
32 50 17 49 10 48 6 47 50 
30 48 19 47 13 46 9 45 50 
31 48 17 47 10 46 6 45 50 
33 48 18 47 11 46 7 45 50 
SCORES_TXT_END_0
SCORES_TXT_BEGIN_0 7 100 9 BLEU
23 37 8 36 3 35 0 34 46 
23 37 9 36 3 35 0 34 46 
22 37 8 36 3 35 0 34 46 
24 37 8 36 3 35 0 34 46 
22 37 9 36 3 35 0 34 46 
24 37 9 36 3 35 0 34 46 
22 37 8 36 3 35 0 34 46 
23 37 8 36 3 35 0 34 46 
22 37 9 36 3 35 0 34 46 
23 37 9 36 3 35 0 34 46 
23 37 8 36 3 35 0 34 46 
23 37 8 36 3 35 0 34 46 
23 37 8 36 3 35 0 34 46 
23 37 9 36 3 35 0 34 46 
23 37 9 36 3 35 0 34 46 
23 37 9 36 3 35 0 34 46 
23 37 9 36 3 35 0 34 46 
24 37 8 36 3 35 0 34 46 
24 37 8 36 3 35 0 34 46 
24 37 9 36 3 35 0 34 46 
22 37 9 36 3 35 0 34 46 
24 37 9 36 3 35 0 34 46 
22 37 8 36 3 35 0 34 46 
24 37 9 36 4 35 0 34 46 
24 37 9 36 3 35 0 34 46 
22 37 9 36 3 35 0 34 46 
24 37 10 36 4 35 0 34 46 
22 37 9 36 3 35 0 34 46 
24 38 9 37 3 36 0 35 46 
23 37 9 36 4 35 0 34 46 
23 37 9 36 3 35 0 34 46 
23 37 8 36 3 35 0 34 46 
24 38 10 37 3 36 0 35 46 
25 37 9 36 4 35 0 34 46 
23 37 10 36 4 35 0 34 46 
23 37 8 36 3 35 0 34 46 
24 37 8 36 3 35 0 34 46 
23 37 9 36 3 35 0 34 46 
23 37 9 36 3 35 0 34 46 
25 37 10 36 4 35 0 34 46 
23 37 9 36 4 35 0 34 46 
23 37 9 36 3 35 0 34 46 
25 38 9 37 3 36 0 35 46 
23 37 9 36 3 35 0 34 46 
24 37 9 36 4 35 0 34 46 
24 37 9 36 3 35 0 34 46 
23 37 9 36 3 35 0 34 46 
23 37 10 36 4 35 0 34 46 
25 38 10 37 3 36 0 35 46 
24 37 10 36 4 35 0 34 46 
24 37 8 36 3 35 0 34 46 
25 37 8 36 3 35 0 34 46 
24 37 9 36 4 35 0 34 46 
24 37 9 36 3 35 0 34 46 
24 37 9 36 4 35 0 34 46 
23 37 8 36 3 35 0 34 46 
24 37 9 36 3 35 0 34 46 
22 37 8 36 3 35 0 34 46 
25 37 9 36 3 35 0 34 46 
24 37 9 36 4 35 0 34 46 
24 37 9 36 3 35 0 34 46 
24 37 10 36 4 35 0 34 46 
24 37 10 36 4 35 0 34 46 
23 37 9 36 3 35 0 34 46 
22 37 9 36 3 35 0 34 46 
22 37 8 36 3 35 0 34 46 
24 37 10 36 4 35 0 34 46 
22 37 9 36 3 35 0 34 46 
24 37 10 36 4 35 0 34 46 
25 37 9 36 4 35 0 34 46 
23 37 10 36 5 35 1 34 46 
22 37 9 36 3 35 0 34 46 
23 37 8 36 3 35 0 34 46 
25 37 9 36 4 35 0 34 46 
25 37 10 36 4 35 0 34 46 
